NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
,115909,11.98583333,0251438,25.24388889,NO DAMAGE,,,,,,,
,115936,11.99333333,0251552,25.26444444,DESTROYED, ,2006,,,2006,2006,
RADDAT,115930,11.99166667,0251604,25.26777778,DESTROYED, ,2006,,,2006,2006,
,120012,12.00333333,0251707,25.28527778,DESTROYED, ,2005,,,2005,2005,
,120129,12.02472222,0251505,25.25138889,DESTROYED, ,2006,,,2006,2006,
,120130,12.02500000,0251447,25.24638889,DESTROYED, ,2006,,,2006,2006,
,120148,12.03000000,0251409,25.23583333,DESTROYED, ,2006,,,2006,2006,
,120015,12.00416667,0251613,25.27027778,DESTROYED, ,2006,,,2006,2006,
,120510,12.08611111,0245952,24.99777778,DESTROYED,~250 of ~250,2005/2006,250,250,2005,2006,
,120539,12.09416667,0245952,24.99777778,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
SALEH,120535,12.09305556,0245859,24.98305556,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
DOLLATA,120602,12.10055556,0250345,25.06250000,DESTROYED,~150 of ~150,2005/2006,150,150,2005,2006,
EL QOZ,120352,12.06444444,0250202,25.03388889,DESTROYED,~150 of ~150,2005/2006,150,150,2005,2006,
,120531,12.09194444,0250508,25.08555556,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
,120507,12.08527778,0250426,25.07388889,DAMAGED,~75 of ~75,2005/2006,75,75,2005,2006,
,120333,12.05916667,0250023,25.00638889,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
,120429,12.07472222,0250012,25.00333333,DESTROYED,~25 of ~25,2005/2006,25,25,2005,2006,
,120438,12.07722222,0250438,25.07722222,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
,120458,12.08277778,0250114,25.02055556,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
,120646,12.11277778,0250354,25.06500000,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
AR RU'US,105256,10.88222222,0251600,25.26666667,NO DAMAGE,,,,,,,
EL HASH,113551,11.59750000,0252400,25.40000000,DAMAGED,,2008,,,2008,2008,
HELENGI,113612,11.60333333,0252518,25.42166667,NO DAMAGE,~25,,,25,,,
GHANAMA,113648,11.61333333,0252736,25.46000000,DESTROYED,~25 of ~50,2008,25,50,2008,2008,
,113229,11.54138889,0260851,26.14750000,DESTROYED, ,2007,,,2007,2007,
,113329,11.55805556,0260806,26.13500000,DESTROYED, ,2005/2006,,,2005,2006,
,113140,11.52777778,0260807,26.13527778,DESTROYED, ,2007,,,2007,2007,
MITERBA AHMED OSM,113328,11.55777778,0260557,26.09916667,DESTROYED,~25 of ~25,2007,25,25,2007,2007,
MITERBA ABDALLA Q,113246,11.54611111,0260626,26.10722222,DESTROYED,~50 of ~50,2007,50,50,2007,2007,
,113424,11.57333333,0260440,26.07777778,DESTROYED,~25 of ~25,2007,25,25,2007,2007,
TUWEILA,113137,11.52694444,0260511,26.08638889,NO DAMAGE,~25,,,25,,,
MITERBA ISMAEL,113429,11.57472222,0260532,26.09222222,DESTROYED,~25 of ~25,2007,25,25,2007,2007,
,113422,11.57277778,0260624,26.10666667,DESTROYED,~10 of ~10,2007,10,10,2007,2007,
,125823,12.97305556,0235910,23.98611111,DESTROYED,~10 of ~10,2003,10,10,2003,2003,
,125803,12.96750000,0235900,23.98333333,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
,125735,12.95972222,0235932,23.99222222,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
KURNEY,125905,12.98472222,0240501,24.08361111,DESTROYED,~450 of ~450,2004,450,450,2004,2004,
,134337,13.72694444,0224122,22.68944444,NO DAMAGE,,,,,,,
,134321,13.72250000,0224319,22.72194444,NO DAMAGE,~10,,,10,,,
,134352,13.73111111,0224359,22.73305556,NO DAMAGE,,,,,,,
,134642,13.77833333,0224449,22.74694444,NO DAMAGE,~10,,,10,,,
,134455,13.74861111,0224330,22.72500000,NO DAMAGE,,,,,,,
SHARAKIN,134748,13.79666667,0224134,22.69277778,DAMAGED, ~10 of ~25,2006/2007,10,25,2006,2007,
,134502,13.75055556,0224246,22.71277778,NO DAMAGE,,,,,,,
GRENA,134518,13.75500000,0224226,22.70722222,NO DAMAGE,~50,,,50,,,
,134527,13.75750000,0224159,22.69972222,DESTROYED,~10 of ~10,2006/2007,10,10,2006,2007,
ARTEGA,134545,13.76250000,0223725,22.62361111,NO DAMAGE,~25,,,25,,,
,134642,13.77833333,0223735,22.62638889,NO DAMAGE,,,,,,,
,134533,13.75916667,0223759,22.63305556,DAMAGED,~10 of ~50,2006/2007,10,50,2006,2007,
,134744,13.79555556,0223756,22.63222222,DAMAGED,~10 of ~50,2006/2007,10,50,2006,2007,
,134444,13.74555556,0223848,22.64666667,DESTROYED,~25 of ~25,2006/2007,25,25,2006,2007,
,134412,13.73666667,0223745,22.62916667,DESTROYED, ~10 of ~10,2006,10,10,2006,2006,
,134513,13.75361111,0223740,22.62777778,NO DAMAGE,,,,,,,
HEGER,121755,12.29861111,0250129,25.02472222,DESTROYED,~200 of ~200,2005/2006,200,200,2005,2006,
UM SAYALLAH,121900,12.31666667,0250413,25.07027778,DESTROYED,~200 of ~200,2005/2006,200,200,2005,2006,
THABIT,121844,12.31222222,0250513,25.08694444,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
,121821,12.30583333,0250439,25.07750000,DESTROYED,,2005/2006,,,2005,2006,
,121806,12.30166667,0250435,25.07638889,DESTROYED,,2005/2006,,,2005,2006,
,121816,12.30444444,0250459,25.08305556,DESTROYED,,2005/2006,,,2005,2006,
,121932,12.32555556,0250342,25.06166667,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
,122457,12.41583333,0250022,25.00611111,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,122421,12.40583333,0245938,24.99388889,DESTROYED,~25 of ~25,,25,25,,,
ABGARAGIL,115055,11.84861111,0245919,24.98861111,NO DAMAGE, ,,,,,,
GARBABA,115052,11.84777778,0245802,24.96722222,NO DAMAGE, ,,,,,,
ABGARAGIL WEST,115040,11.84444444,0245723,24.95638889,NO DAMAGE, ,,,,,,
,115116,11.85444444,0245718,24.95500000,DAMAGED,,2006,,,2006,2006,
KUSU EAST,115055,11.84861111,0245558,24.93277778,DAMAGED, ,2006,,,2006,2006,
ZALATAH,115303,11.88416667,0245755,24.96527778,NO DAMAGE, ,,,,,,
KUMBILAH (SOUTH),115309,11.88583333,0245711,24.95305556,NO DAMAGE, ,,,,,,
KUMBILAH,115319,11.88861111,0245650,24.94722222,DESTROYED, ,2006,,,2006,2006,
KUMBILAH (EAST),115331,11.89194444,0245718,24.95500000,NO DAMAGE, ,,,,,,
KUMBILAH (NORTH),115359,11.89972222,0245632,24.94222222,DESTROYED, ,2006,,,2006,2006,
,115339,11.89416667,0245828,24.97444444,DESTROYED, ,2006,,,2006,2006,
,115318,11.88833333,0245835,24.97638889,NO DAMAGE, ,,,,,,
,115341,11.89472222,0245929,24.99138889,NO DAMAGE, ,,,,,,
HAJER,115407,11.90194444,0245745,24.96250000,DESTROYED, ,2006,,,2006,2006,
HAMARGADID,115511,11.91972222,0245253,24.88138889,NO DAMAGE, ,,,,,,
,115501,11.91694444,0245735,24.95972222,DESTROYED,~50 of ~50,,50,50,,,
,115508,11.91888889,0245727,24.95750000,NO DAMAGE, ,,,,,,
KASHALONGO,115551,11.93083333,0245554,24.93166667,NO DAMAGE, ,,,,,,
ANTILEA,115647,11.94638889,0245538,24.92722222,NO DAMAGE, ,,,,,,
ASKANHITA,115635,11.94305556,0245618,24.93833333,NO DAMAGE, ,,,,,,
EL SALAM IDP CAMP,115656,11.94888889,0245648,24.94666667,NO DAMAGE, ,,,,,,
HASABA,115715,11.95416667,0245631,24.94194444,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
TABEL DIE,115835,11.97638889,0245543,24.92861111,DESTROYED,~100 of ~100,2006,100,100,2006,2006,
GUSTI (WEST),115915,11.98750000,0245625,24.94027778,DESTROYED,~100 of ~100,2006,100,100,2006,2006,
GUSTI (EAST),115936,11.99333333,0245652,24.94777778,DESTROYED,~75 of ~75,2004,75,75,2004,2004,
YOGOGA,120000,12.00000000,0245711,24.95305556,DAMAGED,,,,,,,
KUMLEA,115904,11.98444444,0245848,24.98000000,DESTROYED,~100 of ~100,,100,100,,,
KAMBALA,115453,11.91472222,0245835,24.97638889,NO DAMAGE, ,,,,,,
KUSU WEST,115050,11.84722222,0245525,24.92361111,DESTROYED,~10 of ~10,2006,10,10,2006,2006,
HALOBA,115131,11.85861111,0245752,24.96444444,DESTROYED, ,2006,,,2006,2006,
MURENDAL,115738,11.96055556,0245735,24.95972222,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,122310,12.38611111,0250334,25.05944444,DESTROYED,~50 of ~50,2005/2006,50,50,2005,2006,
OTASH,122319,12.38861111,0250516,25.08777778,DESTROYED,~400 of ~400,2005/2006,400,400,2005,2006,
,122341,12.39472222,0250257,25.04916667,DESTROYED,~25 of ~25,2005/2006,25,25,2005,2006,
,122348,12.39666667,0250008,25.00222222,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
DUMA,122357,12.39916667,0245840,24.97777778,NO DAMAGE,,,,,,,
,122309,12.38583333,0250108,25.01888889,DESTROYED, ,2004,,,2004,2004,
,131859,13.31638889,0242346,24.39611111,NO DAMAGE, ,,,,,,
ARO,131853,13.31472222,0242418,24.40500000,NO DAMAGE, ,,,,,,
,131849,13.31361111,0242648,24.44666667,NO DAMAGE, ,,,,,,
,131840,13.31111111,0242828,24.47444444,DESTROYED,~150 of ~150,2004,150,150,2004,2004,
,131855,13.31527778,0242912,24.48666667,DAMAGED,,2004,,,2004,2004,
,131733,13.29250000,0243018,24.50500000,DESTROYED,~50 of ~50,,50,50,,,
,131748,13.29666667,0242926,24.49055556,DESTROYED, ~10 of ~10,2004,10,10,2004,2004,
,131804,13.30111111,0242859,24.48305556,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,131837,13.31027778,0243004,24.50111111,NO DAMAGE,,,,,,,
,131849,13.31361111,0242958,24.49944444,DESTROYED,~10 of ~10,2004,10,10,2004,2004,
TASI,131627,13.27416667,0242907,24.48527778,NO DAMAGE, ,,,,,,
,131547,13.26305556,0242834,24.47611111,NO DAMAGE, ,,,,,,
,131629,13.27472222,0242800,24.46666667,NO DAMAGE, ,,,,,,
,131743,13.29527778,0242736,24.46000000,DESTROYED,~200 of ~200,2004,200,200,2004,2004,
,131809,13.30250000,0242803,24.46750000,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
,131629,13.27472222,0242719,24.45527778,DAMAGED,~10 of ~50,2004,10,50,2004,2004,
ROCKERO,131651,13.28083333,0242705,24.45138889,DAMAGED, ,2003,,,2003,2003,
,131711,13.28638889,0242653,24.44805556,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
MARI,131519,13.25527778,0242617,24.43805556,DAMAGED, ,,,,,,
MANYAH,131650,13.28055556,0242612,24.43666667,NO DAMAGE, ,,,,,,
DAR AL AMAN,131613,13.27027778,0242606,24.43500000,DAMAGED, ,,,,,,
TARINGA,131629,13.27472222,0242541,24.42805556,DESTROYED, ,2005/2006,,,2005,2006,
,131603,13.26750000,0242555,24.43194444,DESTROYED, ~10 of ~10,2004,10,10,2004,2004,
,131555,13.26527778,0242546,24.42944444,NO DAMAGE, ,,,,,,
,131549,13.26361111,0242529,24.42472222,NO DAMAGE, ,,,,,,
,131658,13.28277778,0242514,24.42055556,NO DAMAGE, ,,,,,,
,131720,13.28888889,0242457,24.41583333,NO DAMAGE, ,,,,,,
,131754,13.29833333,0242601,24.43361111,DESTROYED, ,,,,,,
,131835,13.30972222,0242530,24.42500000,NO DAMAGE, ,,,,,,
,131825,13.30694444,0242501,24.41694444,NO DAMAGE, ,,,,,,
,131903,13.31750000,0242308,24.38555556,NO DAMAGE,~25,,,25,,,
,131912,13.32000000,0242244,24.37888889,NO DAMAGE, ,,,,,,
,131807,13.30194444,0242343,24.39527778,NO DAMAGE,~10,,,10,,,
,131753,13.29805556,0242418,24.40500000,NO DAMAGE,~25,,,25,,,
CAN COOLAI,131635,13.27638889,0242343,24.39527778,DESTROYED, ,2004,,,2004,2004,
HARA WADI,131607,13.26861111,0242331,24.39194444,DESTROYED, ,2005/2006,,,2005,2006,
,131550,13.26388889,0242357,24.39916667,DESTROYED,~25 of ~50,2005/2006,25,50,2005,2006,
,131600,13.26666667,0242406,24.40166667,DESTROYED,~10 of ~10,,10,10,,,
,131524,13.25666667,0242440,24.41111111,NO DAMAGE, ,,,,,,
,131526,13.25722222,0242422,24.40611111,NO DAMAGE, ,,,,,,
,131453,13.24805556,0242435,24.40972222,NO DAMAGE, ,,,,,,
,131418,13.23833333,0242443,24.41194444,NO DAMAGE, ,,,,,,
RONG ATAZ,131414,13.23722222,0242413,24.40361111,NO DAMAGE, ,,,,,,
,131419,13.23861111,0242238,24.37722222,NO DAMAGE, ,,,,,,
,131401,13.23361111,0242223,24.37305556,NO DAMAGE, ,,,,,,
,131351,13.23083333,0242237,24.37694444,NO DAMAGE, ,,,,,,
,131404,13.23444444,0242300,24.38333333,DAMAGED,~10 of ~25,,10,25,,,
,131243,13.21194444,0242333,24.39250000,NO DAMAGE, ,,,,,,
,131257,13.21583333,0242435,24.40972222,NO DAMAGE, ,,,,,,
,131255,13.21527778,0242506,24.41833333,NO DAMAGE, ,,,,,,
,131239,13.21083333,0242522,24.42277778,NO DAMAGE, ,,,,,,
ROGA,131244,13.21222222,0242533,24.42583333,NO DAMAGE, ,,,,,,
TURVI,131228,13.20777778,0242555,24.43194444,NO DAMAGE, ,,,,,,
,131243,13.21194444,0242621,24.43916667,NO DAMAGE, ,,,,,,
MOHDEEN,131322,13.22277778,0242601,24.43361111,NO DAMAGE, ,,,,,,
,131349,13.23027778,0242512,24.42000000,NO DAMAGE, ,,,,,,
,131414,13.23722222,0242546,24.42944444,DAMAGED, ,,,,,,
,131443,13.24527778,0242518,24.42166667,NO DAMAGE, ,,,,,,
,131501,13.25027778,0242532,24.42555556,NO DAMAGE, ,,,,,,
,131400,13.23333333,0242550,24.43055556,NO DAMAGE, ,,,,,,
,131349,13.23027778,0242614,24.43722222,NO DAMAGE, ,,,,,,
,131321,13.22250000,0242712,24.45333333,NO DAMAGE, ,,,,,,
,131258,13.21611111,0242734,24.45944444,DAMAGED, ,,,,,,
,131235,13.20972222,0242737,24.46027778,NO DAMAGE, ,,,,,,
,131501,13.25027778,0242731,24.45861111,NO DAMAGE, ,,,,,,
NISCAM,131452,13.24777778,0243010,24.50277778,DAMAGED, ,,,,,,
,131508,13.25222222,0242955,24.49861111,NO DAMAGE, ,,,,,,
SOLOW,131525,13.25694444,0242503,24.41750000,DAMAGED, ,,,,,,
,131347,13.22972222,0242702,24.45055556,DAMAGED, ,,,,,,
,131307,13.21861111,0242138,24.36055556,DESTROYED, ,2003,,,2003,2003,
DAYA,131252,13.21444444,0242219,24.37194444,NO DAMAGE, ,,,,,,
,131250,13.21388889,0242256,24.38222222,DAMAGED, ,2004,,,2004,2004,
,131314,13.22055556,0242258,24.38277778,NO DAMAGE, ,,,,,,
,131612,13.27000000,0241546,24.26277778,DESTROYED, ,2003,,,2003,2003,
,131714,13.28722222,0241437,24.24361111,DESTROYED, ,2003,,,2003,2003,
AJA,131849,13.31361111,0241905,24.31805556,DESTROYED, ,2004,,,2004,2004,
,131859,13.31638889,0243445,24.57916667,NO DAMAGE, ,,,,,,
LUGO,131927,13.32416667,0242522,24.42277778,NO DAMAGE, ,,,,,,
,131939,13.32750000,0242608,24.43555556,NO DAMAGE, ,,,,,,
,131946,13.32944444,0242304,24.38444444,NO DAMAGE, ,,,,,,
,133258,13.54944444,0231016,23.17111111,NO DAMAGE, ,,,,,,
AMARJEDIT,133313,13.55361111,0231121,23.18916667,NO DAMAGE, ,,,,,,
SEFRA,133312,13.55333333,0231530,23.25833333,NO DAMAGE, ,,,,,,
,133248,13.54666667,0231737,23.29361111,NO DAMAGE, ,,,,,,
HAMBOUL G,133316,13.55444444,0232018,23.33833333,NO DAMAGE, ,,,,,,
HAMBOUL S,133327,13.55750000,0232112,23.35333333,NO DAMAGE, ,,,,,,
,133204,13.53444444,0232046,23.34611111,NO DAMAGE, ,,,,,,
,133127,13.52416667,0232124,23.35666667,NO DAMAGE, ,,,,,,
KULU GEDI,133129,13.52472222,0232200,23.36666667,NO DAMAGE, ,,,,,,
KARAKOULE,133046,13.51277778,0232225,23.37361111,NO DAMAGE, ,,,,,,
,132956,13.49888889,0232135,23.35972222,NO DAMAGE, ,,,,,,
,132940,13.49444444,0232130,23.35833333,NO DAMAGE, ,,,,,,
,132954,13.49833333,0232055,23.34861111,NO DAMAGE, ,,,,,,
OHUMJARA,132934,13.49277778,0232056,23.34888889,NO DAMAGE, ,,,,,,
,132649,13.44694444,0232013,23.33694444,DESTROYED, ,2004,,,2004,2004,
AISH BARRA,132542,13.42833333,0232133,23.35916667,DESTROYED, ,2004,,,2004,2004,
,132727,13.45750000,0231938,23.32722222,DESTROYED, ,2004,,,2004,2004,
,132825,13.47361111,0231957,23.33250000,DESTROYED, ,2004,,,2004,2004,
SARAF OMRA,132821,13.47250000,0231813,23.30361111,NO DAMAGE,Secondary Town,,,,,,1
,132701,13.45027778,0231844,23.31222222,DESTROYED, ,2004,,,2004,2004,
KOSOMONGIA,132614,13.43722222,0231715,23.28750000,DESTROYED, ,2004,,,2004,2004,
,132648,13.44666667,0231554,23.26500000,NO DAMAGE, ,,,,,,
,132629,13.44138889,0231508,23.25222222,NO DAMAGE, ,,,,,,
KEYUNGO,132820,13.47222222,0231538,23.26055556,NO DAMAGE, ,,,,,,
BANJADID,132950,13.49722222,0231638,23.27722222,DESTROYED, ,,,,,,
,133124,13.52333333,0231657,23.28250000,NO DAMAGE, ,,,,,,
,133106,13.51833333,0231602,23.26722222,NO DAMAGE, ,,,,,,
,133229,13.54138889,0231301,23.21694444,NO DAMAGE, ,,,,,,
CHAU CHO,132557,13.43250000,0231353,23.23138889,NO DAMAGE, ,,,,,,
,132515,13.42083333,0231623,23.27305556,NO DAMAGE, ,,,,,,
,132426,13.40722222,0231550,23.26388889,NO DAMAGE, ,,,,,,
,132711,13.45305556,0232115,23.35416667,DESTROYED, ,2004,,,2004,2004,
,122342,12.39500000,0250813,25.13694444,NO DAMAGE, ,,,,,,
,122321,12.38916667,0250738,25.12722222,DAMAGED, ,2006,,,2006,2006,
MIREIR,122303,12.38416667,0250749,25.13027778,DESTROYED, ,2006,,,2006,2006,
,122251,12.38083333,0250735,25.12638889,DESTROYED, ,2005,,,2005,2005,
,122239,12.37750000,0250803,25.13416667,DESTROYED, ,2005,,,2005,2005,
RASHID,122148,12.36333333,0250831,25.14194444,DESTROYED,~100 of ~100,2005,100,100,2005,2005,
,122111,12.35305556,0251219,25.20527778,NO DAMAGE,~50,,,50,,,
,121722,12.28944444,0250640,25.11111111,DESTROYED,~100 of ~100,2005/2006,100,100,2005,2006,
UM ZAMAM,121829,12.30805556,0250723,25.12305556,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
UM TEREYNA,121805,12.30138889,0250827,25.14083333,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
,121736,12.29333333,0251036,25.17666667,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
UM DERAISA,121821,12.30583333,0251037,25.17694444,DESTROYED, ,2004,,,2004,2004,
MIRO,121932,12.32555556,0251055,25.18194444,NO DAMAGE,~50,,,50,,,
,121907,12.31861111,0251136,25.19333333,DAMAGED,,2006,,,2006,2006,
UMM ALKHER,121830,12.30833333,0251238,25.21055556,NO DAMAGE,~100,,,100,,,
GIDEI,122048,12.34666667,0251032,25.17555556,NO DAMAGE, ,,,,,,
,121813,12.30361111,0250753,25.13138889,DESTROYED, ,2005,,,2005,2005,
ABUNGA,131526,13.25722222,0243035,24.50972222,NO DAMAGE, ,,,,,,
HILLA RAHMA,131645,13.27916667,0243125,24.52361111,NO DAMAGE, ,,,,,,
,131720,13.28888889,0243157,24.53250000,NO DAMAGE, ,,,,,,
,131529,13.25805556,0243227,24.54083333,NO DAMAGE, ,,,,,,
OUYIERA,131326,13.22388889,0243816,24.63777778,NO DAMAGE, ,,,,,,
,131201,13.20027778,0243215,24.53750000,DAMAGED, ,,,,,,
,120314,12.05388889,0245931,24.99194444,DESTROYED, ,2005,,,2005,2005,
,120328,12.05777778,0250012,25.00333333,DESTROYED, ,2005,,,2005,2005,
,120012,12.00333333,0245956,24.99888889,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,134019,13.67194444,0222848,22.48000000,DESTROYED, ,2005,,,2005,2005,
ABU NABAG,121234,12.20944444,0245130,24.85833333,DESTROYED,~10 of ~10,2004,10,10,2004,2004,
AMAKI SARA,121134,12.19277778,0244424,24.74000000,NO DAMAGE,~550,,,550,,,
AMIN ABID,120941,12.16138889,0244311,24.71972222,NO DAMAGE, ,,,,,,
MORAFATA,120921,12.15583333,0244534,24.75944444,DESTROYED,~250 of ~250,2005,250,250,2005,2005,
KUMA,120758,12.13277778,0244713,24.78694444,DESTROYED, ,2005,,,2005,2005,
HILET EL FUGRA,120741,12.12805556,0244921,24.82250000,NO DAMAGE, ,,,,,,
ROMALIA,120655,12.11527778,0244952,24.83111111,NO DAMAGE, ,,,,,,
KUMA,120627,12.10750000,0244830,24.80833333,NO DAMAGE, ,,,,,,
DAKARHALAL,120526,12.09055556,0244847,24.81305556,NO DAMAGE, ,,,,,,
DOMIA,120434,12.07611111,0244900,24.81666667,NO DAMAGE, ,,,,,,
,120410,12.06944444,0245012,24.83666667,NO DAMAGE, ,,,,,,
,120548,12.09666667,0244923,24.82305556,NO DAMAGE, ,,,,,,
SUKEYR,134110,13.68611111,0251733,25.29250000,NO DAMAGE, ,,,,,,
,134139,13.69416667,0251442,25.24500000,NO DAMAGE, ,,,,,,
UM DALIL,134027,13.67416667,0251343,25.22861111,NO DAMAGE, ,,,,,,
FARA SHALAKH,133926,13.65722222,0251435,25.24305556,NO DAMAGE, ,,,,,,
AL GHOUFARA,133747,13.62972222,0251526,25.25722222,NO DAMAGE, ,,,,,,
ZAGOLONA,133738,13.62722222,0251659,25.28305556,NO DAMAGE, ,,,,,,
KHASHABA,134001,13.66694444,0251716,25.28777778,NO DAMAGE, ,,,,,,
UMM GAMEYNA,133339,13.56083333,0251504,25.25111111,NO DAMAGE,~50,,,50,,,
,133419,13.57194444,0251517,25.25472222,NO DAMAGE, ,,,,,,
,133457,13.58250000,0251452,25.24777778,NO DAMAGE, ,,,,,,
SHAGRA A,133604,13.60111111,0251351,25.23083333,NO DAMAGE,Secondary Town,,,,,,1
,133356,13.56555556,0251626,25.27388889,NO DAMAGE, ,,,,,,
,133032,13.50888889,0251230,25.20833333,NO DAMAGE, ,,,,,,
,133153,13.53138889,0251103,25.18416667,NO DAMAGE, ,,,,,,
,133129,13.52472222,0251036,25.17666667,NO DAMAGE,~50,,,50,,,
,133108,13.51888889,0251026,25.17388889,NO DAMAGE, ,,,,,,
HELA FADE,133020,13.50555556,0250930,25.15833333,NO DAMAGE,~25,,,25,,,
,133225,13.54027778,0250854,25.14833333,NO DAMAGE, ,,,,,,
,133300,13.55000000,0250750,25.13055556,NO DAMAGE, ,,,,,,
,133408,13.56888889,0250730,25.12500000,NO DAMAGE, ,,,,,,
,133443,13.57861111,0250916,25.15444444,NO DAMAGE, ,,,,,,
,133346,13.56277778,0250934,25.15944444,NO DAMAGE, ,,,,,,
DILEDIMA,135606,13.93500000,0244027,24.67416667,NO DAMAGE, ,,,,,,
LUNUKEREIK,135537,13.92694444,0244254,24.71500000,NO DAMAGE, ,,,,,,
SCHALOCHO,135633,13.94250000,0244415,24.73750000,NO DAMAGE, ,,,,,,
UM BABERI GENUB,135509,13.91916667,0244451,24.74750000,NO DAMAGE, ,,,,,,
,135429,13.90805556,0244310,24.71944444,NO DAMAGE, ,,,,,,
JALDAK,135500,13.91666667,0244141,24.69472222,NO DAMAGE, ,,,,,,
KUIRU,135501,13.91694444,0243943,24.66194444,NO DAMAGE, ,,,,,,
,135439,13.91083333,0243849,24.64694444,NO DAMAGE, ,,,,,,
JABOR,135349,13.89694444,0244007,24.66861111,DAMAGED, ,2003/2004,,,2003,2004,
,135252,13.88111111,0243839,24.64416667,NO DAMAGE, ,,,,,,
JABOR TITAB,135201,13.86694444,0243859,24.64972222,DAMAGED, ,2004,,,2004,2004,
,135157,13.86583333,0243826,24.64055556,DESTROYED,~50 of ~75,2004,50,75,2004,2004,
,135216,13.87111111,0243801,24.63361111,NO DAMAGE, ,,,,,,
ELONG,135112,13.85333333,0243957,24.66583333,NO DAMAGE, ,,,,,,
NOCHTI,135128,13.85777778,0244115,24.68750000,NO DAMAGE, ,,,,,,
HILLET FOCCA,135203,13.86750000,0244210,24.70277778,NO DAMAGE, ,,,,,,
KANKULE,135302,13.88388889,0244227,24.70750000,NO DAMAGE, ,,,,,,
TILA,135237,13.87694444,0244350,24.73055556,NO DAMAGE, ,,,,,,
BASINGA,135123,13.85638889,0244414,24.73722222,NO DAMAGE, ,,,,,,
KORMA,135113,13.85361111,0244506,24.75166667,DAMAGED,Secondary Town,2004,,,2004,2004,1
,135224,13.87333333,0244443,24.74527778,NO DAMAGE, ,,,,,,
,135246,13.87944444,0244550,24.76388889,NO DAMAGE, ,,,,,,
KARTAM,135111,13.85305556,0244709,24.78583333,NO DAMAGE, ,,,,,,
TAKARIR,135403,13.90083333,0244743,24.79527778,NO DAMAGE, ,,,,,,
TEKIR,135434,13.90944444,0244715,24.78750000,NO DAMAGE, ,,,,,,
,135415,13.90416667,0244652,24.78111111,NO DAMAGE, ,,,,,,
TALBOING,135405,13.90138889,0244524,24.75666667,NO DAMAGE, ,,,,,,
TORA,134533,13.75916667,0243840,24.64444444,DAMAGED, ,2003,,,2003,2003,
SIBDO,134554,13.76500000,0243926,24.65722222,DAMAGED,~10 of ~25,2003,10,25,2003,2003,
NYALMA,134555,13.76527778,0244046,24.67944444,DAMAGED, ,2003,,,2003,2003,
KOGOR,134711,13.78638889,0244228,24.70777778,NO DAMAGE, ,,,,,,
KAUNA,134600,13.76666667,0244401,24.73361111,NO DAMAGE, ,,,,,,
,134603,13.76750000,0244610,24.76944444,DAMAGED, ,,,,,,
FETERA,134747,13.79638889,0244532,24.75888889,NO DAMAGE, ,,,,,,
,134906,13.81833333,0244548,24.76333333,NO DAMAGE, ,,,,,,
BANDAGO,135020,13.83888889,0244641,24.77805556,DAMAGED, ,2004,,,2004,2004,
,134959,13.83305556,0244516,24.75444444,DAMAGED, ,2004,,,2004,2004,
HELA HIJOON,135009,13.83583333,0244447,24.74638889,NO DAMAGE, ,,,,,,
TARAFONA,135000,13.83333333,0244357,24.73250000,NO DAMAGE, ,,,,,,
KILA,135001,13.83361111,0244326,24.72388889,NO DAMAGE, ,,,,,,
TAU,134845,13.81250000,0244433,24.74250000,NO DAMAGE, ,,,,,,
,134745,13.79583333,0244322,24.72277778,NO DAMAGE, ,,,,,,
AMER GEDIT,134839,13.81083333,0244221,24.70583333,NO DAMAGE, ,,,,,,
